df$ypchtrabajo
25e4
2e5
296750
296750
113889
113889
113889
65e3
65e3
418750
418750
418750
418750
112e3
112e3
112e3
0
21e4
21e4
2e5
113333
113333
113333
113333
113333
113333
333333
136667
136667
136667
0
286349
286349
286349
286349
262087
262087
262087
101e3
85e4
85e4
15e4
15e4
15e4
15e4
15e4
15e4
15e4
35e4
12e4
12e4
13e4
13e4
0
0
0
175875
175875
175875
175875
14e4
14e4
14e4
14e4
14e4
14e4
261250
261250
5e5
15e4
15e4
119444
119444
119444
0
0
1e5
1e5
1e5
5e5
5e5
62500
62500
62500
62500
62500
62500
62500
62500
0
806667
3e5
3e5
3e5
3e5
3e5
3e5
3e5
48e4
48e4
48e4
48e4
48e4
46e4
46e4
332406
332406
332406
332406
45e4
45e4
45e4
45e4
1208334
1208334
92222
92222
92222
0
0
0
0
8e5
8e5
169e4
169e4
6e4
6e4
6e4
15e4
15e4
15e4
15e4
15e4
15e4
15e4
316667
316667
316667
525700
525700
525700
525700
117500
117500
117500
117500
500625
500625
500625
500625
108e4
24e5
24e5
906944
906944
906944
490459
490459
233333
233333
233333
233333
233333
233333
883334
883334
37e4
37e4
37e4
4e4
4e4
4e4
4e4
4e4
0
0
0
0
2073334
376667
376667
376667
2082523
0
14e5
14e5
15e4
15e4
15e4
811959
811959
0
0
0
0
250583
250583
250583
250583
327083
327083
327083
327083
225542
225542
225542
225542
558333
558333
448584
448584
355365
355365
355365
355365
355365
318542
318542
318542
318542
361563
361563
361563
361563
353833
353833
353833
636567
636567
636567
636567
636567
303333
303333
303333
116167
116167
116167
116167
165042
165042
165042
165042
73e4
0
0
289250
289250
289250
289250
289250
0
28e4
28e4
283334
283334
0
0
0
0
0
0
0
133750
133750
133750
133750
133750
133750
8e5
8e5
0
0
15e4
15e4
15e4
15e4
15e4
15e4
1e5
1e5
1e5
4e5
261400
261400
261400
261400
261400
19e4
19e4
19e4
259583
259583
259583
259583
259583
259583
259583
259583
63333
63333
63333
63333
63333
63333
65e3
65e3
65e3
65e3
14e4
14e4
14e4
14e4
14e4
520833
520833
520833
520833
520833
520833
62500
62500
62500
62500
1e5
1e5
1e5
158833
158833
158833
158833
158833
0
0
0
0
113229
113229
113229
113229
66667
66667
66667
125e3
125e3
125e3
125e3
75e3
75e3
75e3
75e3
186e3
186e3
38e4
38e4
38e4
38e4
275e3
275e3
275e3
275e3
165e3
165e3
165e3
165e3
62500
62500
62500
62500
75e3
75e3
75e3
75e3
68750
68750
68750
68750
68750
68750
68750
68750
57500
57500
57500
57500
9e4
9e4
58333
58333
58333
58333
58333
58333
75e3
75e3
0
91667
91667
91667
88667
88667
88667
88667
88667
88667
116667
116667
116667
15e4
15e4
15e4
148095
148095
148095
148095
148095
148095
148095
375e3
375e3
4e4
4e4
233333
233333
233333
275e3
275e3
374583
374583
374583
374583
13e4
13e4
13e4
13e4
13e4
0
0
0
0
0
86667
86667
86667
96e3
96e3
96e3
96e3
96e3
37500
37500
37500
37500
5e5
6e5
248925
248925
248925
75e4
18e4
18e4
18e4
207500
207500
207500
207500
0
0
392e3
392e3
392e3
392e3
392e3
94e3
94e3
94e3
94e3
110556
110556
110556
207833
207833
207833
207833
207833
179667
179667
179667
179667
179667
179667
179667
248e3
248e3
8e4
8e4
8e4
5e5
5e5
117500
117500
117500
117500
352642
352642
352642
352642
352642
352642
149e3
149e3
2e5
2e5
2e5
293417
293417
293417
293417
128056
128056
128056
55e3
55e3
55e3
55e3
194167
194167
275e3
62854
62854
62854
62854
229195
229195
229195
229195
229195
229195
1e5
1e5
1e5
287500
287500
287500
287500
75e4
75e4
159375
159375
159375
159375
35e4
1e5
1e5
1e5
1e5
1e5
1e5
244583
244583
244583
244583
438055
438055
438055
439125
439125
166667
166667
166667
92083
92083
92083
92083
92083
92083
1e6
1e6
15e4
15e4
15e4
15e4
7e5
7e5
66667
66667
66667
66667
66667
66667
148056
148056
148056
62e4
62e4
169722
169722
169722
325e3
325e3
325e3
325e3
518694
518694
518694
5e5
362667
362667
362667
83333
83333
83333
83333
83333
83333
7e5
7e5
383333
383333
383333
116667
116667
116667
91167
91167
91167
91167
91167
255e3
255e3
388750
388750
388750
388750
283333
283333
283333
170250
170250
170250
170250
131889
131889
131889
131889
131889
131889
178563
178563
178563
178563
187500
187500
187500
123333
123333
123333
123333
123333
6667
6667
6667
168097
168097
168097
168097
168097
168097
168097
168097
168097
168097
168097
168097
0
0
0
15e4
15e4
0
0
1e5
1e5
5e4
9e4
9e4
9e4
9e4
9e4
9e4
1140834
1140834
1140834
405e3
405e3
139889
139889
139889
38e4
275e3
275e3
222e3
222e3
222e3
175e3
175e3
0
0
89028
89028
89028
89028
89028
89028
16e4
16e4
16e4
16e4
16e4
498500
498500
498500
498500
27e4
15e4
15e4
300833
113333
113333
113333
4e5
23e4
281625
281625
281625
295455
295455
295455
295455
295455
237083
237083
237083
237083
152222
152222
152222
547167
547167
547167
246147
246147
246147
246147
246147
0
0
0
116222
116222
116222
146250
146250
146250
146250
0
113033
113033
113033
113033
113033
307500
307500
134792
134792
134792
134792
5e5
153571
153571
153571
153571
153571
153571
153571
0
69167
69167
69167
69167
162e3
162e3
162e3
162e3
162e3
275e3
275e3
357167
357167
357167
4e5
4e5
95500
95500
95500
95500
0
296481
296481
296481
296481
296481
296481
296481
25e4
25e4
25e4
25e4
3e5
3e5
575825
575825
575825
575825
575825
80042
80042
80042
80042
106667
106667
106667
210625
210625
352e3
352e3
352e3
352e3
83333
83333
83333
83333
83333
83333
0
0
317e3
317e3
95e3
95e3
95e3
95e3
7e4
7e4
7e4
7e4
670556
670556
670556
264e3
264e3
264e3
264e3
156e3
156e3
156e3
156e3
156e3
116667
116667
116667
116667
116667
116667
163417
163417
175e3
175e3
175e3
175e3
333333
333333
333333
6e3
6e3
169444
169444
169444
652101
652101
0
126875
126875
126875
126875
2e5
2e5
2e5
2e5
2e5
383333
383333
383333
314611
314611
314611
857917
857917
857917
857917
279167
279167
279167
279167
413880
413880
413880
413880
413880
0
0
0
307e3
307e3
307e3
307e3
307e3
0
0
137500
137500
137500
137500
159e3
159e3
159e3
159e3
159e3
9e4
9e4
9e4
9e4
9e4
9e4
9e4
9e4
9e4
9e4
0
0
678333
678333
112500
112500
112500
112500
75e4
75e4
0
0
0
0
125625
125625
125625
125625
11e4
11e4
11e4
46e3
46e3
46e3
46e3
46e3
5625
5625
143231
143231
143231
143231
143231
181042
181042
181042
181042
285625
285625
285625
285625
0
0
0
281459
281459
27e4
183333
183333
183333
166e3
23e4
23e4
23e4
23e4
23e4
23e4
134e3
134e3
134e3
134e3
134e3
136250
136250
136250
136250
173333
173333
173333
142500
142500
142500
142500
175e3
175e3
175e3
175e3
15e4
15e4
15e4
4e4
4e4
4e4
172500
172500
42e4
42e4
1e5
1e5
1e5
487084
487084
0
0
67667
67667
67667
67667
120417
120417
120417
120417
120417
5e4
5e4
5e4
5e4
5e4
0
0
0
0
0
0
56e3
56e3
56e3
56e3
56e3
56e3
56e3
56e3
56e3
56e3
0
0
0
11e4
11e4
11e4
11e4
11e4
501875
501875
501875
501875
443750
443750
443750
443750
443240
443240
919833
919833
919833
919833
175e3
175e3
175e3
175e3
51e4
51e4
51e4
0
21e4
21e4
288021
288021
288021
288021
186667
186667
186667
26e4
26e4
26e4
212667
212667
212667
0
0
0
194444
194444
194444
194444
194444
194444
194444
194444
194444
156180
0
156180
285e3
285e3
273333
273333
273333
374e3
374e3
374e3
374e3
0
0
0
128571
128571
128571
128571
128571
128571
128571
14e4
14e4
14e4
14e4
14e4
14e4
14e4
14e4
1e5
1e5
1e5
1e5
272646
272646
272646
272646
272646
272646
272646
276667
312500
312500
312500
312500
98910
98910
98910
443056
443056
443056
764084
764084
151924
151924
1200833
1200833
1200833
407778
407778
407778
0
0
75e4
75e4
259593
259593
259593
259593
259593
259593
37e4
37e4
0
0
277084
277084
225e3
225e3
225e3
135e3
135e3
8e4
8e4
8e4
8e4
8e4
332642
332642
332642
332642
102e3
102e3
102e3
102e3
102e3
0
0
25e4
25e4
4e5
4e5
4e5
3e4
3e4
3e4
3e4
3e4
3e4
1e5
1e5
55100
55100
55100
55100
55100
55100
55100
55100
55100
55100
18e4
18e4
188333
188333
188333
163333
163333
163333
12e4
12e4
12e4
12e4
12e4
135563
135563
135563
135563
135563
135563
135563
0
0
96861
96861
96861
167500
167500
2e5
2e5
2e5
2e5
277e3
65e3
65e3
65e3
65e3
44e4
44e4
44e4
113e4
113e4
113e4
238103
238103
238103
238103
238103
238103
0
177500
177500
177500
177500
177500
177500
177500
177500
177500
177500
292361
292361
292361
292361
292361
292361
106250
106250
106250
106250
5e4
5e4
5e4
5e4
0
0
629459
629459
629459
629459
156250
156250
156250
156250
387789
387789
387789
387789
387789
0
0
280278
280278
280278
280278
280278
280278
17e4
17e4
17e4
17e4
17e4
29e4
92248
92248
92248
92248
92248
92248
0
221250
221250
221250
221250
221250
221250
221250
221250
66e4
66e4
66e4
66e4
66e4
179058
179058
179058
179058
398e3
398e3
398e3
398e3
398e3
305e3
305e3
0
0
27e4
212875
212875
212875
212875
93333
93333
93333
204375
204375
204375
204375
9e4
9e4
9e4
9e4
9e4
3e5
3e5
3e5
3e5
787e3
787e3
164e3
164e3
164e3
164e3
164e3
205e3
205e3
205e3
225625
225625
225625
225625
180250
180250
180250
180250
18e4
18e4
332500
332500
332500
332500
191367
191367
191367
191367
191367
233333
233333
233333
75e3
75e3
75e3
75e3
216667
216667
216667
102251
102251
102251
102251
102251
102251
102251
102251
102251
102251
102251
0
0
0
142083
142083
142083
142083
142083
142083
45e4
137500
137500
137500
137500
74286
74286
74286
74286
74286
74286
74286
94946
94946
94946
94946
94946
94946
94946
122e3
122e3
122e3
122e3
122e3
31250
31250
31250
31250
147e3
147e3
147e3
147e3
147e3
227500
227500
227500
227500
29e4
29e4
29e4
29e4
242933
242933
242933
120875
120875
120875
120875
130900
130900
130900
131296
131296
131296
131296
131296
131296
131296
131296
131296
164583
164583
164583
164583
116098
116098
116098
116098
116098
116098
116098
116098
112500
112500
112500
112500
106667
106667
106667
12e4
12e4
12e4
12e4
4e5
81667
81667
81667
15e4
15e4
215e3
215e3
215e3
18e4
256e3
256e3
67e4
3e5
9e4
9e4
9e4
159e3
159e3
0
0
365834
155714
155714
155714
155714
155714
155714
155714
195625
195625
195625
195625
152500
152500
152500
152500
7e4
7e4
7e4
7e4
7e4
153095
153095
153095
153095
153095
153095
153095
153095
153095
8e4
8e4
8e4
8e4
1012500
1012500
235e3
235e3
4e5
63333
63333
63333
63333
63333
63333
1010833
0
0
15e3
15e3
12e4
163333
163333
163333
163333
163333
163333
75487
75487
75487
75487
75487
188179
188179
188179
188179
31667
31667
31667
31667
31667
31667
2e5
2e5
2e5
144e3
0
0
40833
40833
40833
40833
40833
0
0
465e3
465e3
103600
103600
103600
103600
103600
19e4
19e4
19e4
65e3
65e3
65e3
65e3
65e3
112917
112917
112917
112917
117500
117500
117500
117500
15e4
15e4
66667
66667
66667
95e3
95e3
95e3
95e3
876e3
0
0
0
174e3
174e3
55e4
213333
213333
213333
462500
462500
462500
462500
466667
466667
466667
238917
238917
238917
238917
238917
285455
285455
285455
285455
285455
285455
285455
285455
285455
285455
285455
167584
167584
0
0
15e3
15e3
157143
157143
157143
157143
157143
157143
157143
4e5
258167
258167
258167
258167
176e3
176e3
176e3
176e3
118e3
118e3
118e3
118e3
118e3
269792
269792
269792
269792
621945
621945
621945
621945
621945
621945
0
0
484823
484823
287500
287500
287500
287500
287500
287500
287500
16e4
16e4
16e4
16e4
93333
93333
93333
18e4
18e4
18e4
18e4
175e3
175e3
175e3
175e3
124286
124286
124286
124286
124286
124286
124286
372600
372600
185e4
185e4
112e3
112e3
112e3
112e3
112e3
1e5
1e5
25e4
25e4
275e3
275e3
65e4
66e4
66e4
64167
64167
64167
64167
64167
64167
0
0
382500
382500
382500
382500
174008
174008
174008
174008
174008
174008
287417
287417
287417
287417
7e5
7e5
192709
192709
192709
192709
215825
215825
215825
215825
215825
233333
233333
233333
133333
133333
133333
0
0
1e5
1e5
1e5
1e5
257059
257059
257059
353333
353333
353333
133333
133333
133333
466667
466667
0
0
0
758333
1503334
1503334
2e5
2e5
2e5
394167
394167
991398
991398
991398
991398
0
505e3
758333
8e5
725833
294129
294129
294129
254584
254584
386667
386667
386667
133750
133750
133750
180833
180833
180833
180833
180833
15e4
15e4
434500
434500
434500
0
0
0
0
142798
142798
142798
142798
142798
142798
142798
263938
263938
263938
263938
0
0
0
806667
0
146667
146667
146667
594267
594267
594267
594267
594267
0
0
1256667
1256667
924444
924444
924444
8e5
8e5
8e5
2188667
2188667
488333
488333
488333
488333
488333
1402083
934917
934917
504410
504410
504410
15e4
15e4
15e4
15e4
273333
273333
273333
220625
220625
220625
220625
593778
593778
593778
7500
7500
7500
7500
227500
227500
227500
3225e3
0
17e4
17e4
230875
230875
230875
230875
0
0
0
0
5e4
5e4
5e4
5e4
3e5
3e5
3e5
125e3
125e3
125e3
125e3
384083
384083
384083
384083
0
0
12e4
12e4
12e4
12e4
12e4
386667
386667
0
0
0
712761
712761
712761
712761
712761
0
0
0
0
4e4
4e4
4e4
4e4
4e4
356667
356667
356667
345e3
345e3
234e3
234e3
234e3
234e3
234e3
275e3
275e3
275e3
275e3
275e3
275e3
275e3
275e3
275e3
275e3
0
437500
437500
223472
223472
223472
223472
223472
223472
153694
153694
153694
153694
153694
153694
153694
153694
153694
153694
365e3
365e3
135729
135729
135729
135729
952084
952084
167778
167778
167778
11e4
11e4
11e4
11e4
11e4
11e4
11e4
11e4
11e4
11e4
107667
107667
107667
107667
107667
135e3
135e3
466667
466667
466667
255e3
255e3
255e3
255e3
15e4
15e4
15e4
15e4
51636
51636
51636
566667
566667
566667
433333
433333
433333
0
0
0
173333
173333
173333
12e4
12e4
12e4
96e4
96e4
733333
6e5
491667
491667
239630
239630
239630
239630
0
0
902500
902500
425e3
425e3
425e3
425e3
500333
500333
500333
500333
500333
605e3
605e3
605e3
112500
112500
112500
512083
512083
512083
512083
75e4
75e4
75e4
75e4
285e3
285e3
3e5
12e4
12e4
12e4
12e4
12e4
1578333
1578333
0
728125
728125
728125
728125
32e4
32e4
32e4
32e4
32e4
12e5
12e5
12e5
12e5
2e5
2e5
2e5
2e5
1083333
1083333
1083333
166667
166667
166667
0
0
0
0
316367
316367
316367
316367
0
584722
584722
584722
326250
326250
326250
326250
35e4
35e4
13e4
13e4
13e4
13e4
12e4
0
0
0
218571
218571
218571
218571
218571
218571
218571
187500
187500
187500
187500
252167
252167
680417
680417
273750
273750
136667
136667
136667
231667
231667
231667
27e4
27e4
27e4
444167
444167
746333
746333
746333
1133333
1133333
1133333
6e5
6e5
612695
612695
612695
612695
566667
566667
566667
1166667
1166667
1166667
0
179167
179167
179167
179167
166667
5e5
5e5
5e5
5e5
5e5
5e5
5e5
0
0
0
0
0
0
0
0
0
0
626563
626563
626563
626563
151667
151667
151667
106e3
106e3
106e3
106e3
261733
261733
261733
261733
261733
5e5
5e5
5e5
5e5
42e4
42e4
42e4
42e4
9e5
9e5
500521
500521
500521
500521
248e3
1502500
1502500
677083
677083
677083
677083
45e4
45e4
145e3
145e3
145e3
145e3
87500
87500
87500
87500
275e3
275e3
275e3
275e3
0
0
0
0
0
161167
161167
161167
161167
161167
934167
934167
934167
144444
144444
144444
575521
575521
575521
575521
334417
334417
334417
334417
468889
468889
468889
0
13e4
13e4
13e4
13e4
13e4
13e4
13e4
13e4
13e4
13e4
401389
401389
401389
510923
510923
510923
510923
210625
210625
210625
210625
134444
134444
134444
127083
127083
127083
127083
528333
528333
528333
266667
266667
266667
460556
460556
460556
1003333
1003333
1003333
224167
224167
224167
224167
224167
837500
837500
233750
233750
233750
233750
233750
233750
233750
233750
16e4
16e4
16e4
16e4
83333
83333
83333
217143
217143
217143
217143
217143
217143
217143
162500
162500
162500
162500
98111
98111
98111
188259
188259
188259
188259
188259
188259
188259
188259
188259
0
0
0
15e4
15e4
550750
550750
27e4
27e4
27e4
566667
566667
566667
151250
151250
248083
248083
248083
248083
5e5
5e5
5e5
175e3
175e3
175e3
175e3
288e3
288e3
288e3
288e3
288e3
483333
483333
483333
205e3
205e3
267e3
267e3
267e3
267e3
267e3
1675e3
1675e3
0
0
2251250
2251250
5e5
5e5
5e5
5e5
1187500
1187500
1187500
1187500
0
0
2604166
392867
392867
392867
392867
392867
8004167
1809167
1809167
1683333
1683333
1683333
1683333
1683333
375e3
375e3
375e3
375e3
577361
577361
577361
1e5
1e5
1e5
1e5
434444
434444
434444
118e4
118e4
118e4
118e4
118e4
313889
313889
313889
736667
736667
736667
106250
106250
106250
106250
315e3
315e3
315e3
315e3
0
0
0
87500
87500
87500
87500
0
0
0
184722
184722
184722
111667
111667
111667
111667
111667
111667
128750
128750
128750
128750
257222
257222
257222
82073
82073
82073
82073
82073
82073
82073
82073
0
0
316667
316667
316667
316667
316667
316667
502333
502333
293333
293333
293333
401806
401806
401806
757222
757222
757222
0
0
965278
965278
965278
625e3
625e3
625e3
625e3
0
0
0
277334
277334
45e4
0
0
0
0
0
0
21e4
21e4
511480
511480
511480
511480
511480
511480
511480
511480
511480
511480
466667
466667
466667
209156
209156
0
147500
147500
147500
147500
214531
214531
214531
214531
214531
214531
214531
214531
195e3
195e3
195e3
195e3
251250
251250
251250
251250
15e4
15e4
15e4
15e4
15e4
15e4
13e4
13e4
13e4
13e4
63333
63333
63333
63333
66667
66667
66667
141e3
141e3
376e3
201042
201042
201042
201042
55e4
256250
256250
256250
256250
0
0
7e5
7e5
7e5
174093
174093
300834
300834
501389
501389
501389
322500
322500
322500
322500
4e5
4e5
4e5
525e3
525e3
912500
912500
912500
912500
2e5
377500
377500
267917
267917
14e5
0
0
45e3
45e3
143334
143334
77862
